"subject","course_code","course_name","description","credits"
"","CIS 532","Introduction to Deep Learning","Foundations of deep learning, with focus on different types of modern neural network architectures (such as convolutional neural networks, recurrent neural networks, and transformers). Regularization and optimization in the context of deep learning. Frameworks and tools for building and training deep neural networks.   Note  Not available for credit to students with credit in CIS 831.   Repeat for Credit  N   Requisites  Prerequisite: CIS 530 or CIS 533   Typically Offered  Fall    KSIS Course Search","3"
"","CIS 533","Introduction to Data Science Foundations","Introduction to the foundations of data science and data analytics. Computer science concepts used for making discoveries in data. Data wrangling, feature engineering, classification, regression, clustering, outlier detection, societal aspects of data science, and more. Analysis of real-word data.   Repeat for Credit  N   Requisites  Prerequisite: CIS 300 or CC 310.   Typically Offered  Fall    KSIS Course Search","3"
"","CIS 536","Introduction to Computer Graphics","Introduction to computer graphics for undergraduate students. Mathematical foundations (e.g., linear, affine, and projective transformations) and fundamental topics in realistic rendering: view normalization, clipping and culling, scan conversion of lines and polygons, shading and illumination, texture mapping, user interfaces, picking, and collision handling. Intermediate topics include shaders, procedural textures, particle systems, basics of animation, fractals, color theory, and ray tracing.   Note  Three (3) hours lecture a week. Not available for credit to students with credit in CIS 636.   Repeat for Credit  N   Requisites  Prerequisite: CIS 308 and either MATH 205 or MATH 220. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Spring    KSIS Course Search","3"
"","CIS 537","Computer Vision","Theory and applications of computer vision. Introduction to computer vision, introduction to image formation,  binary image processing, image enhancement and ltering, computational photography, geometric  transforms, image features, image recognition, video analysis, deep learning-based computer vision,  convolutional neural networks, and other selective topics on computer vision.   Note  Not available for credit to students with credit in CIS 737.   Repeat for Credit  N   Requisites  Prerequisite: CIS 301, CIS 400, and either CC 210 or an equivalent working knowledge of Python programming.   Typically Offered  Spring    KSIS Course Search","3"
"","CIS 544","Advanced Software Design and Development","Advanced concepts and practicum in object-oriented analysis, modeling, design, implementation, testing, and use of CASE tools; relationships among structural, static, and dynamic models; relationship among conceptual, system, and implementation models.   Note  Not available for credit to students with credit in CIS 744.   Repeat for Credit  N   Requisites  Prerequisite: CIS 501.  Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Spring, Summer    KSIS Course Search","3"
"","CIS 551","Fundamentals of Computer and Information Security","An introduction to computer and information security, including common attack techniques, application of cryptography in security, authentication and authorization, network security, enterprise network defense, web security, and analysis of design flaws that render a system vulnerable. Course projects provide hands-on experience on both the defense and offense aspects in cyberspace.   Note  Three hours recitation a week.   Not available for credit to students with credit in CIS 751.   Repeat for Credit  N   Requisites  Prerequisite: CIS 450 or CIS 520.  Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall    KSIS Course Search","3"
"","CIS 553","Fundamentals of Cryptography","Introduction to the fundamentals of cryptography, including mathematical background, classical ciphers, public key encryption, block and stream ciphers, cryptographic hash functions, digital signatures, common attacks, and basic security protocols.   Note  Two hours lecture and two hours lab a week.   Not available for credit to students with credit in CIS 753.   Repeat for Credit  N   Requisites  Prerequisite: CIS 300, MATH 510.  Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Spring    KSIS Course Search","3"
"","CIS 560","Database System Concepts","Concepts, approaches, and techniques in database management. Representation of information as data, data storage techniques, foundations of logical data models, data retrieval, database design, transaction management, integrity and security.   Note  Three hours lecture a week.   Repeat for Credit  N   Requisites  Prerequisite: CIS 300 and CIS 301. Prerequisite or concurrent: MATH 312 or MATH 510. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall, Spring    KSIS Course Search","3"
"","CIS 561","Introduction to Data Science in Practice","The development and implementation of computer science solutions to practical data science problems in science and industry. Implementing computer programs and applying computational tools to turn real-world data into knowledge and solve real-world data science problems. Includes a substantial capstone component.   Note  Not available for credit to students with credit in CIS 861.   Repeat for Credit  N   Requisites  Prerequisite: CIS 300 or CC 310.   Typically Offered  Spring    KSIS Course Search","3"
"","CIS 570","Introduction to Formal Language Theory","Formal languages, automata, regular expressions, grammars, introduction to computability theory. Reading and writing informal mathematical proofs pertaining to these topics.   Note  Not available for credit to students with credit in CIS 770.   Repeat for Credit  N   Requisites  Prerequisite: MATH 510. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall    KSIS Course Search","3"
"","CIS 575","Introduction to Algorithm Analysis","An introduction to mathematical analysis of time- and space-complexity of algorithms, including worst-case, average-case, and amortized complexity. An examination of various algorithmic designs, such as greedy algorithms, divide-and-conquer algorithms, and dynamic programming algorithms. Techniques for proving correctness of algorithms.   Repeat for Credit  N   Requisites  Prerequisite: CIS 300, CIS 301, and MATH 510.   Typically Offered  Spring    KSIS Course Search","3"
"","CIS 580","Fundamentals of Game Programming","Fundamental principles of programming games. Foundational game algorithms and data structures. Two-dimensional graphics and game world simulation. Development for multiple platforms. Utilization of game programming libraries. Design of multiple games incorporating topics covered.   Note  Three hours lecture a week.   Repeat for Credit  N   Requisites  Prerequisite: CIS 501 and MATH 221.   Typically Offered  Spring   K-State 8  Aesthetic Interpretation   KSIS Course Search","3"
"","CIS 585","Game Engine Design","Current practices of game engine development. The game engine as a soft real-time multi-agent simulation.  Three-dimensional graphics and animation techniques, scene management, physics simulation, event systems, resource management, and network game architectures.  Design and prototyping of a general use game engine.   Repeat for Credit  N   Requisites  Prerequisite: CIS 580 and MATH 551.   Typically Offered  Spring    KSIS Course Search","3"
"","CIS 590","Special Topics in Computer Science","Selected topics in computer science.   Repeat for Credit  Y   Requisites  Prerequisite: Permission of instructor.   Typically Offered  On sufficient demand    KSIS Course Search","1-4"
"","CIS 596","Entrepreneurial Computer Science Project","Directed studies: selection, investigation and report on some topic not covered in prior courses; may include an implementation and/or experimentation component; may be done in collaboration with other students. Completion of a final report with literature review and project evaluation.   Repeat for Credit  Y   Requisites  Prerequisite: CIS 560, ENTRP 340 and senior standing in computer science. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall    KSIS Course Search","3"
"","CIS 598","Computer Science Project","Directed studies: selection, investigation and report on some topic not covered in prior courses; may include an implementation and/or experimentation component; may be done in collaboration with other students. Completion of a plan, two reviews, and a final report with literature review and project evaluation.   Repeat for Credit  N   Requisites  Prerequisite: CIS 560 and senior standing in computer science.  Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall, Spring    KSIS Course Search","3"
"","CIS 599","Cybersecurity Project","Directed studies: selection, investigation and report on some topic not covered in prior security courses; may include an implementation and/or experimentation component; may be done in collaboration with other students. Completion of a final report with literature review and project evaluation.   Repeat for Credit  N   Requisites  Prerequisite: CIS 551 and senior standing in computer science. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall, Spring    KSIS Course Search","3"
"","CIS 604","Set Theory and Logic for CS","Informal and axiomatic set theory, propositional and predicate logic, proof techniques.   Repeat for Credit  N   Requisites  Prerequisite: Graduate standing.   Typically Offered  Other   K-State 8  Empirical and Quantitative Reasoning   KSIS Course Search","3"
"","CIS 621","Real-Time Programming Fundamentals","Relationship between C/C++ constructs and corresponding assembly code generated by compilers. Introduction to special techniques used to implement micro-controllers, such as initialization of programmable CPU modules/peripheral devices, techniques to link assembly and C/C++ codes, producing ROM-able code, and EPROM burning/Flash programming.   Note  Three hours recitation a week. Course meets in one contiguous block of five weeks.   Repeat for Credit  N   Requisites  Prerequisite: C or C ++ programming, and CIS 523 and either CIS 300 or CIS 522. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall   K-State 8  Empirical and Quantitative Reasoning   KSIS Course Search","1"
"","CIS 622","Real-Time Operating Systems","Basic real-time operating systems concepts and services; interrupt processing; process and thread models; real-time software architectures and development environments. Detailed study of design and implementation of real-time applications using real-time operating systems.   Note  Three hours recitation per week. Course meets in one contiguous block of five weeks.   Repeat for Credit  N   Requisites  Prerequisite: CIS 621. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall   K-State 8  Empirical and Quantitative Reasoning   KSIS Course Search","1"
"","CIS 625","Concurrent Software Systems","Architecture, design, modeling, implementation, and verification of concurrent, parallel, and distributed software; aspects such as real-time programming, parallel simulation; fault-tolerant programming; grid computing, embedded systems control.   Repeat for Credit  N   Requisites  Prerequisite: Either CIS 450 or ECE 431; and either CIS 400 or CIS 501.  Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall    KSIS Course Search","3"
"","CIS 635","Introduction to Computer-Based Knowledge Systems","Introduction to the applications of artificial intelligence concepts to solving knowledge-dependent tasks. Review of knowledge-representation ideas. Survey of expert system design. Introduction to existing knowledge-based tools available on personal computers. Development of an intelligent system.   Repeat for Credit  N   Requisites  Prerequisite: CIS 300. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall   K-State 8  Empirical and Quantitative Reasoning   KSIS Course Search","3"
"","CIS 636","Introduction to Computer Graphics","Devices and software for graphics display and user interaction, development of software for direct graphic manipulation applications.   Repeat for Credit  N   Requisites  Prerequisite: CIS 300. Students may enroll in CIS courses only if they have earned a grade of C or better for each prerequisite to those courses.   Typically Offered  Fall, Spring   K-State 8  Empirical and Quantitative Reasoning   KSIS Course Search","3"
"","ASI 814","Heterosis and Crossbreeding Systems","The goal of this course is to provide students with an introduction to the principles of heterosis and mating systems utilizing crossbreeding. Students completing this course should be able to evaluate and compare various crossbreeding mating schemes through predicted performance of the potential progeny and overall system performance.   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","1"
"","ASI 815","Application of Quantitative Genetics in R Software","Introduction and application of R software for basic and intermediate tasks in quantitative genetic analyses. The use of R as a high-level programming language and a gateway for more formal low-level languages.  No prior exposure to the language is necessary.   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","1"
"","ASI 820","Rumen Metabolism","Metabolism, absorption, digestion, and passage of nutrients in the rumen; factors affecting the environment of the rumen; certain aspects of rumen function and dysfunction; techniques used in rumen research.   Note  Three one-hour lecture A week.   Repeat for Credit  Y   Requisites  Prerequisite: ASI 318 and BIOCH 521 or BIOCH 755.   Typically Offered  Spring-Even Years    KSIS Course Search","3"
"","ASI 825","Stress Physiology of Livestock","Integrative physiology of livestock during environmental, management, and pathological stresses.   Note  Three hours lecture a week.   Repeat for Credit  Y   Requisites  Prerequisite: ASI 533 and BIOCH 521.   Typically Offered  Fall-Even Years    KSIS Course Search","3"
"","ASI 826","Nutritional Physiology","The course focuses on the structures and function of the gastrointestinal tract, with an emphasis on digestive physiology in the small intestine. Details of gastrointestinal tract secretion, regulation, digestion, and absorption of the major nutrient groups are emphasized with species comparisons.   Note  Three hours recitation a week.   Repeat for Credit  Y   Requisites  Prerequisite: BIOCH 521.   Typically Offered  Spring-Odd Years    KSIS Course Search","3"
"","ASI 830","Neuroendocrine Physiology","Neuroendocrine regulation of reproduction, growth, and metabolism, with an emphasis on neuroendocrinology of domestic livestock.   Note  Three hours recitation per week for 5 weeks.   Repeat for Credit  Y   Requisites  Recommended Prerequisite: BIOCH 521 and ASI 710.   Typically Offered  Spring-Odd Years    KSIS Course Search","1"
"","ASI 831","Molecular Reproductive Endocrinology","A study of molecular mechanisms that control gene expression in mammals, with an emphasis on genes and their products that control reproduction.   Note  Three hours recitation per week for 5 weeks.   Repeat for Credit  Y   Requisites  Recommended Prerequisite: BIOCH 521, ASI 710 and ASI 830.   Typically Offered  Spring-Odd Years    KSIS Course Search","1"
"","ASI 832","Ovarian Physiology","Endocrine and physiologic control of ovarian functions in domestic livestock.   Note  Three hours recitation a week for 5 weeks.   Repeat for Credit  Y   Requisites  Recommended Prerequisite: BIOCH 521, ASI 710 and ASI 830.   Typically Offered  Spring-Odd Years    KSIS Course Search","1"
"","ASI 835","Advanced Swine Nutrition","Advanced study of the feeding systems and practices and nutrient requirements for swine for various stages of production. An in-depth analysis of applied swine nutrition.   Note  One hour lecture per week   Repeat for Credit  N   Requisites  Prerequisite: ASI 679 or concurrent enrollment   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 840","Techniques in Domestic Animal Behavior","A combined seminar and laboratory type course. Current and classical studies reported and discussed, relationships between behavior and other disciplines explored and methods of data collection examined. Small-scale demonstration experiments planned, executed and reported orally and/or in scientific written style.   Note  One hour recitation and two hours lab a week.   Repeat for Credit  Y   Requisites  Prerequisite: ASI 655 and STAT 225.   Typically Offered  Spring-Even Years    KSIS Course Search","2"
"","ASI 860","Analytical Techniques–Sample Preparation and Beginning Analyses","Sample collection, processing and handling methodologies will be addressed as they pertain to research methods in the animal sciences. Basic laboratory techniques, sample collection, and analyses of moisture and nitrogen will be covered.   Note  Two hours lecture, eight hours lab and one hour recitation a week for three weeks.   Repeat for Credit  Y   Requisites  Prerequisite: CHM 350.   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 861","Analytical Techniques–Mineral Analyses","This course focuses on the analysis of minerals in common feedstuffs. This course will cover sample preparation and atomic absorption, emission, utraviolet/visible and fluorimetric spectrophotometric methods of analysis of feedstuffs and biological fluids.   Note  Two hours lecture, eight hours lab and one hour recitation a week for three weeks.   Repeat for Credit  Y   Requisites  Prerequisite: CHM 350.   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 862","Analytical Techniques–Carbohydrate and Lipid Analyses","This course covers the analysis of carbohydrate and lipid components of feedstuffs and biological materials using conventional as well as HPLC and gas chromatographic methods.   Note  Two hours lecture, eight hours lab and one hour recitation a week for three weeks.   Repeat for Credit  Y   Requisites  Prerequisite: CHM 350.   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 863","Analytical Techniques–Radioisotope Use","Study of radioisotope use in physiological applications of research in domestic animals including radioactive decay, detection methodology, and isotope dilution.   Note  Two hours lecture, eight hours lab and one hour recitation a week for three weeks.   Repeat for Credit  Y   Requisites  Prerequisite: BIOCH 521.   Typically Offered  Fall-Even Years    KSIS Course Search","1"
"","ASI 864","Analytical Techniques-Immunoassays","Study of measurement of biological substances and hormones utilizing enzyme-linked immunoassays (ELISA) and radioimmunoassays (RIA).   Note  Two hours lecture, eight hours lab and one hour recitation a week for three weeks.   Repeat for Credit  Y   Requisites  Prerequisite: BIOCH 521.   Typically Offered  Fall-Even Years    KSIS Course Search","1"
"","ASI 865","Analytical Techniques: Protein Analysis","The course will provide an overview of techniques commonly used for protein analysis in research using animal tissues. Topics will include protein extraction from tissues, determining protein concentration, types of gel electrophoresis for different protein sizes, Western blotting and proteomics.   Note  Course will be offered the first 3 weeks of the Fall Semester. Components include three 90-minute lectures + one 8-hour laboratory per week.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 870","Linear Models in Animal Breeding","Students completing this course will learn about linear models used in Animal Breeding. These models will be discussed in the context of the random variable that is to be predicted. Specifically, the course will cover animal models, sire/maternal grandsire models, and sire models. Models including a single record, repeated records, and models with both direct and maternal effects will be discussed.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 871","Genetic Prediction","The goal of this course is to increase student understanding of best linear unbiased prediction and to develop skills in genetic prediction. A wide array of material will be covered with emphasis on real-world datasets designed to develop applied analytical skills relative in animal breeding. Topics will include data integrity diagnosis, contemporary grouping strategies, adjusting for known non-genetic effects, and use of software to perform genetic evaluations. Students will develop procedures for the utilization of various sources of information for the calculations of predictions of genetic merit in the form of estimated breeding values.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 872","Applied Variance Component Estimation in Livestock Genetics","The goal of this course is to extend upon content covered in linear models and genetic prediction, with specific emphasis on estimation of (co)variance components and genetic parameters required to solve mixed models typical in livestock genetics. Upon successful completion of this module, students should have an applied knowledge of approaches used to estimate the G and R sub-matrices of the mixed model equations. Several tools will be used to demonstrate the models and approaches most commonly used in parameter estimation. Where appropriate, scientific literature that explains their implementation, and some attributes of the solutions obtained will be used.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 873","Prediction and Control of Inbreeding in Breeding Programs","The goal of this course is for students to be introduced to, and to gain an understanding of, the concepts of inbreeding and genetic diversity, the impact of inbreeding on animal breeding and production populations, and of strategies to control and manage rates of inbreeding in animal breeding and production populations. The use of genomic data to assess and control inbreeding also will be discussed.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","1"
"","ASI 874","Marker Assisted and Gene-Assisted Selection","The goal of this module is to increase student understanding of potential methods for incorporating marker genetic information into selection decisions. Topics will include but are not limited to recombination, single-gene tests, molecular breeding values, suggested producer guidelines for use of the technologies, and incorporation of genomic information into genetic prediction procedures.   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","1"
"","ASI 875","Introduction to Marker Association Analysis and QTL Detection","The goal of this course is to introduce the basic concepts of using genetic markers to identify QTL and of estimating marker-trait associations, and to expose students to applications of these methodologies. Materials will cover the basics of linkage and linkage disequilibrium, alternate designs or population structures for QTL mapping, and statistical methods for QTL detection, including QTL interval mapping and genome-wide association analyses. Properties, advantages, disadvantages, and requirements of alternate designs and analysis strategies will be discussed.   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","1"
"","ASI 876","From Markers to Gene Function: Functional Change","This course takes the results from association analyses and learns how these markers translate into functional changes in the animal genome and in animal performance. Topics covered in the course include an introduction to the tools used to generate genomic data followed by introduction and application of key bioinformatics websites, databases to identify causative genetic variation, and develop gene pathways and networks.   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","1"
"","ASI 877","MCMC Methods in Animal Breeding: A Primer","The goal of this course is to introduce computational techniques based on simulation that have become a staple in the field of animal breeding (and beyond) over the last 20 years. An overview of the most popular Monte Carlo methods will be provided to the students with an emphasis on hands on reproducible examples developed through the R software. Minimal exposure to the R programming language will be required while no previous exposure to Monte Carlo methods is required. While a few examples in the class will be set in a Bayesian framework, no previous exposure to Bayesian statistics is required   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","1"
"","ASI 879","Applications in Swine Nutrition","Application of key principles of swine nutrition relating to nutrients, requirements and feeding programs for pigs of various stages of production.   Note  Two hours lecture per week.   Repeat for Credit  N   Requisites  Recommended ASI 835   Typically Offered  Spring-Even Years    KSIS Course Search","2"
"","ASI 890","Graduate Seminar in Animal Sciences and Industry","Discussion of research and technical problems in the discipline. Attendance required of all departmental graduate students. Maximum of two hours may be applied toward an advanced degree.   Repeat for Credit  Y   Typically Offered  Fall, Spring    KSIS Course Search","1"
"","ASI 898","Master’s Report","A written report of either research or problem work on a topic in the major field.   Repeat for Credit  Y   Requisites  Prerequisite: Consult major professor.   Typically Offered  Fall, Spring, Summer    KSIS Course Search","2"
"","ASI 899","Master’s Research in Animal Sciences and Industry","Research leading to the completion of a master’s thesis.   Repeat for Credit  Y   Requisites  Prerequisite: Consult major professor.   Typically Offered  Fall, Spring, Summer    KSIS Course Search","1-18"
"","ASI 902","Topics in Animal Science","Discussion and lectures on important areas and contributions in the field of animal science not covered in present courses.   Repeat for Credit  Y   Requisites  Prerequisite: Consent of instructor.   Typically Offered  Fall, Spring, Summer    KSIS Course Search","1-6"
"","ASI 920","Energy Utilization in Domestic Livestock","Comprehensive discussion of the development and application of energy systems used to guide livestock feeding, procedures used in energy experimentation, dietary/digestive/environmental factors that influence efficiency of energy utilization, and the efficiencies with which different energy substrates are used to support various maintenance and production functions. Emphasis will be placed upon ruminants.   Note  Two hours lecture a week.   Repeat for Credit  Y   Requisites  Prerequisite: BIOCH 521.   Typically Offered  Fall-Odd Years    KSIS Course Search","2"
"","ASI 921","Protein and Amino Acid Utilization in Domestic Livestock","Comprehensive discussion of protein and amino acids and their role in digestion, absorption, metabolism, protein synthesis, and degradation in livestock. Emphasis on techniques and interpretation of results from experiments designed to evaluate protein utilization and factors which influence amino acid metabolism in monogastrics and ruminants.   Note  Two hours lecture a week.   Repeat for Credit  Y   Requisites  Prerequisite: ASI 820 or ASI 826.   Typically Offered  Fall-Even Years    KSIS Course Search","2"
"","ASI 923","Vitamin and Mineral Nutrition of Domestic Livestock","A detailed examination of the vitamin and mineral nutrition of domestic livestock. Emphasis will be placed on current literature on the determination of vitamin and mineral requirements, practical considerations for vitamin and mineral supplementation in livestock feeding, and the potential for vitamin and mineral deficiency and toxicity in domestic livestock.   Note  One hour lecture and two hour lab a week.   Repeat for Credit  Y   Requisites  Prerequisite: ASI 820 or ASI 826.   Typically Offered  Spring-Even Years    KSIS Course Search","2"
"","ASI 925","Rumen Microbiology","Three hours lecture a week dealing with the microorganisms of the rumen, their habitat, diversity, structure, interactions, and biochemical activities. Techniques for enumeration, isolation and identification of ruminal microorganisms.   Repeat for Credit  Y   Requisites  Prerequisite: BIOL 255.   Typically Offered  Spring-Odd Years    KSIS Course Search","3"
"","ASI 930","Advanced Meat Science","Basic biochemical, physiological, and histological properties of muscle and related tissues; muscle contraction, rigor mortis, and muscle hydration; maturation; processing by thermal, dehydration, and cold sterilization techniques; meat flavor chemistry; meat research techniques.   Note  Three hours recitation a week.   Repeat for Credit  Y   Requisites  Prerequisite: ASI 777 or equiv.; and a course in biochemistry.   Typically Offered  Spring-Even Years    KSIS Course Search","3"
"","ASI 961","Graduate Problem in Animal Sciences and Industry","In-depth study of a topic supervised by a member of the graduate faculty.   Repeat for Credit  Y   Requisites  Prerequisite: Permission of supervising faculty member.   Typically Offered  Fall, Spring, Summer    KSIS Course Search","1-18"
"","ASI 990","Seminar in Animal Sciences Research","Weekly evaluation of the scientific literature and the reasoning underlying the selection of research problems, the formulation and testing of hypotheses, and the evaluation and presentation of results.   Repeat for Credit  Y   Requisites  Prerequisite: Approval of major professor.   Typically Offered  Fall, Spring    KSIS Course Search","1"
"","ASI 999","Doctoral Research in Animal Sciences and Industry","Research leading to the completion of a Ph.D. Degree.   Repeat for Credit  Y   Requisites  Prerequisite: Consult major professor.   Typically Offered  Fall, Spring, Summer    KSIS Course Search","1-18"
"","ASMS 120","Intro to Food and Feed Manufacturing Employee Safety","This course introduces students to the fundamental principles of employee safety in food and feed manufacturing environments. Students will learn about workplace hazards, safety protocols, and regulatory requirements designed to protect workers from injury and illness. The course covers essential topics such as personal protective equipment (PPE), machine safety, chemical handling, and emergency procedures. By the end of the course, students will understand how to create and maintain a safe working environment in compliance with industry safety standards.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","1"
"","ASMS 213","Emerging Technologies in Power, Structural, and Technical Systems","The continual evolution of the agricultural mechanics industry, necessitates the introduction of emerging practices and equipment to new teachers. The course includes demonstrations, hands-on activities, and field trips to be used in high school programs.   Note  One hour of lecture and two hours of laboratory each week for 8 weeks.   Repeat for Credit  N   Requisites  Prerequisite:  Agricultural Education Majors only   Typically Offered  Spring    KSIS Course Search","1"
"","ASMS 214","Agricultural Engine Systems","Theory, knowledge and skills necessary for the repair and maintenance of small gas engines. Special focus on the teaching of engine systems and management of laboratory instruction.   Note  One hour of lecture and two hours of laboratory each week for 8 weeks.   Repeat for Credit  N   Requisites  Prerequisite: Agricultural Education majors only.   Typically Offered  Fall    KSIS Course Search","1"
"","ASMS 215","Agricultural Electrical Systems","Theory and practice of electrical wiring systems used in agricultural settings. Special focus on the teaching of electrical systems.   Note  One hour of lecture and two hours of laboratory each week for 8 weeks.   Repeat for Credit  N   Requisites  Prerequisite: Agricultural Education Majors only.   Typically Offered  Spring    KSIS Course Search","1"
"","ASMS 216","Agricultural Structures Education","Theory, knowledge and skills for construction/fabrication in agricultural structure projects. Emphasis on: laboratory safety, measurements, material selection, basic techniques, plumbing, and basic surveying.   Note  One hour of lecture and two hours of laboratory each week for 8 weeks.   Repeat for Credit  N   Requisites  Prerequisite: Agricultural Education majors only.   Typically Offered  Fall    KSIS Course Search","1"
"","ASMS 220","Employee Safety in Grain Handling Facilities","This course focuses on employee safety in grain handling facilities, addressing the unique hazards associated with grain storage, transport, and processing. Students will learn about the risks of grain dust explosions, confined space entry, machine safety, and proper use of personal protective equipment (PPE). The course covers safety protocols, emergency procedures, and regulatory standards specific to grain handling operations. By the end of the course, students will be equipped to identify hazards and implement safety measures to ensure a safe working environment in grain facilities.   Repeat for Credit  N   Requisites  Prerequisite or Corequisite: ASMS 120   Typically Offered  Fall    KSIS Course Search","1"
"","ASMS 221","Safety Applications Practicum","This course offers a hands-on, applied learning experience focused on employee safety in grain handling and food and feed manufacturing facilities. Students will actively engage in safety assessments, hazard identification, and the implementation of safety protocols, including proper use of personal protective equipment (PPE), confined space entry procedures, and machine safeguarding. The course provides practical, real-world training in safety compliance, risk mitigation, and emergency response. By the end of the course, students will have gained valuable experience in applying safety practices to maintain safe working environments in high-risk industrial settings.   Repeat for Credit  N   Requisites  Prerequisite or Corequisite: ASMS 220   Typically Offered  Fall    KSIS Course Search","1"
"","ASMS 260","Agricultural Metal Processes Education","Provide students with the theory, knowledge and skills necessary for the construction/fabrication of metal projects. Emphasis will be placed on: laboratory safety, general laboratory measurements, metal identification/ characteristics, oxyacetylene welding and cutting, shielded metal arc welding (SMAW), gas metal arc welding (GMAW), gas tungsten arc welding (GTAW), plasma cutting, and project construction.   Note  Two hours of lecture and three hours of laboratory each week.   Repeat for Credit  N   Requisites  Prerequisite: Agricultural Education majors only.   Typically Offered  Fall, Spring    KSIS Course Search","3"
"","ASMS 421","Agricultural and Occupational Safety Program Management","Addresses the development and administration of comprehensive safety, health, and environmental management programs in agriculture and industry.   Repeat for Credit  N   Requisites  Junior or Senior standing   Typically Offered  Fall    KSIS Course Search","3"
"","ASMS 422","Environmental Regulatory Compliance","Surveys requirements of air, land, and water regulations as they relate to agribusiness and industry. Focuses on practical applications in the work environment such as identification of pollution sources, evaluation strategies, engineering controls, permitting processes, and reporting.   Repeat for Credit  N   Requisites  Junior or Senior standing   Typically Offered  Spring    KSIS Course Search","3"
"","ASMS 423","Agricultural and Occupational Safety I","Examines traumatic injuries and their control in agricultural and industrial settings, with a focus on structural safety, walking and working surfaces, falls, electrical safety, and safety for livestock handlers.   Repeat for Credit  N   Requisites  Junior or Senior standing   Typically Offered  Fall    KSIS Course Search","3"
"","ASMS 424","Agricultural and Occupational Health I","Investigates chemical health hazards and their control in the context of agriculture and industry. Topics include hazardous gases, vapors, and aerosols; dermal hazards; pesticides; exposures to veterinary pharmaceuticals; methods of hazard assessment; and methods of control.   Repeat for Credit  N   Requisites  Junior or Senior standing   Typically Offered  Fall    KSIS Course Search","3"
"","ASMS 453","Agricultural and Occupational Safety II","Explores agricultural and industrial traumatic injuries involving machine hazards; materials handling and storage; confined spaces; fire protection and prevention; and pressurized vessels, fluids, and environments.   Repeat for Credit  N   Requisites  Junior or Senior standing   Typically Offered  Spring    KSIS Course Search","3"
"","ASMS 454","Agricultural and Occupational Health II","Analyzes occupational health hazards and controls in agricultural and industrial settings, with a focus on biological hazards, ergonomic stressors, and physical hazards (including noise, vibration, extreme temperatures, and radiation).   Repeat for Credit  N   Requisites  Junior or Senior standing   Typically Offered  Spring    KSIS Course Search","3"
"","ASMS 486","Topics in Agricultural and Occupational Safety and Health","Examination of current topics in agricultural and occupational safety and health.   Repeat for Credit  Y   Typically Offered  Fall, Spring, Summer    KSIS Course Search","0-6"
"","ASMS 496","Problems in Agricultural and Occupational Safety and Health","Independent guided studies in any of the many fields associated with agricultural and occupational safety and health.   Repeat for Credit  Y   Requisites  Consent of instructor   Typically Offered  On sufficient demand    KSIS Course Search","1-3"
"","ASMS 511","Occupational and Agricultural Health","Addresses the identification, evaluation, and control of health hazards in occupational and agricultural settings. Topics include occupational toxicology, air contaminants, noise, radiation, thermal stress, ergonomics, biological hazards, emerging health risks, and health risks of special populations.   Note  This is an online course.   Repeat for Credit  N   Requisites  Prerequisite: Junior standing or above   Typically Offered  On sufficient demand    KSIS Course Search","3"
